,emb_axis_0,emb_axis_1,emb_axis_2,emb_axis_3,emb_axis_4,emb_axis_5,emb_axis_6,emb_axis_7,emb_axis_8,emb_axis_9,emb_axis_10,emb_axis_11,emb_axis_12,emb_axis_13,emb_axis_14,emb_axis_15,emb_axis_16,emb_axis_17,emb_axis_18,emb_axis_19,emb_axis_20,emb_axis_21,emb_axis_22,emb_axis_23,emb_axis_24,emb_axis_25,emb_axis_26,emb_axis_27,emb_axis_28,emb_axis_29,emb_axis_30,emb_axis_31,emb_axis_32,emb_axis_33,emb_axis_34,emb_axis_35,emb_axis_36,emb_axis_37,emb_axis_38,emb_axis_39,emb_axis_40,emb_axis_41,emb_axis_42,emb_axis_43,emb_axis_44,emb_axis_45,emb_axis_46,emb_axis_47,emb_axis_48,emb_axis_49,emb_axis_50,emb_axis_51,emb_axis_52,emb_axis_53,emb_axis_54,emb_axis_55,emb_axis_56,emb_axis_57,emb_axis_58,emb_axis_59,emb_axis_60,emb_axis_61,emb_axis_62,emb_axis_63,emb_axis_64,emb_axis_65,emb_axis_66,emb_axis_67,emb_axis_68,emb_axis_69,emb_axis_70,emb_axis_71,emb_axis_72,emb_axis_73,emb_axis_74,emb_axis_75,emb_axis_76,emb_axis_77,emb_axis_78,emb_axis_79,emb_axis_80,emb_axis_81,emb_axis_82,emb_axis_83,emb_axis_84,emb_axis_85,emb_axis_86,emb_axis_87,emb_axis_88,emb_axis_89,emb_axis_90,emb_axis_91,emb_axis_92,emb_axis_93,emb_axis_94,emb_axis_95,emb_axis_96,emb_axis_97,emb_axis_98,emb_axis_99
LRE03,1.791897,-0.19200993,0.31292877,-0.19623214,0.18408191,-0.042185344,1.565138,-0.39616787,0.10654836,-0.42436832,-1.5254067,0.53604215,0.9654057,0.032534648,0.6480187,-1.8884721,0.9202132,0.12235975,1.0453802,-1.7450367,0.05603853,1.110258,-2.102525,-0.030336794,0.69071424,0.77429867,1.211938,0.1699045,-2.1795626,0.44346458,1.600668,-0.1257991,-0.07047522,-0.9192618,-1.1389092,0.8884344,1.0287583,1.375304,0.8576037,0.26182392,0.04411386,-0.42493165,-2.557483,-0.5244027,-1.7076062,0.9328529,-1.1457496,-0.42286536,-2.182468,0.65501964,-0.7756517,-0.28503785,1.3072118,0.62474424,-0.48829278,-3.1280293,-3.0828533,0.64366746,-0.4166581,-1.0307562,0.7491058,-0.6510299,0.3753742,0.38482717,1.4200076,-1.7577118,0.5477966,0.41100675,-0.08477885,0.44319275,0.06876169,-1.3818696,-0.7960574,-0.3619291,-0.05331135,-0.97413397,0.28902087,1.1456106,-0.96705115,-0.5767004,-0.20675927,2.0344775,0.23273489,0.7952922,0.56006974,0.8256294,1.9547884,0.21607468,-0.25296155,-0.90200377,1.2706065,-0.3260781,-0.3646296,-0.19926517,-0.025980143,1.7136056,0.13968942,-0.651364,-0.06418955,0.18714184
LDV04,-0.36487052,-0.18347104,-0.5495517,0.63969666,1.2865388,-0.5131711,0.049020045,-1.7145272,-0.07710752,0.008508205,0.1197419,1.3085719,1.3297696,0.10958246,1.6170712,-0.57782817,0.32991892,-1.2057847,1.4116626,-1.3588862,1.2572759,0.18830176,-1.4688947,-0.27351946,0.28786993,-0.8589569,1.2465515,0.11469163,-0.72180957,0.36027223,0.24938819,0.65901476,-0.45141512,-0.96185243,0.7496595,0.84525025,0.12885535,0.9771297,0.6940885,-0.7211115,-0.018378021,-0.44353223,-2.4383461,-1.4691542,-0.50134945,1.1185015,-1.8827662,-0.06792922,-1.8293881,0.20734209,-0.4046948,-0.7901546,0.8817699,0.3104085,1.0588764,-2.5339088,-2.1721623,1.0077364,0.52668434,-1.9816656,-0.29908684,-1.3157635,0.43245035,-0.5893242,2.6625338,0.45418435,1.2057955,1.0869734,-0.45142704,1.4127322,-0.76072484,-0.81869346,0.42073074,-0.5630541,-0.7005414,0.31081992,0.35524657,1.5128275,0.85447335,-0.17783023,-0.024457375,1.9971384,-0.16620354,0.46631762,0.5455427,-0.13199659,1.2679334,-0.534569,1.4287117,0.17594689,1.637887,0.25308082,-1.3974414,-1.0845069,0.19299094,1.080255,0.52579015,-0.5696043,-0.49131694,-0.16869865
OCM04,0.7404358,0.31607175,-0.0767456,-1.4694471,-0.47972196,0.21201138,1.7819422,-0.48862037,1.1411004,0.12509434,0.8077887,-0.40935183,0.3878926,0.95939326,0.118107885,-0.882607,-0.09088548,-0.16459496,1.8464819,-0.9890041,0.040673967,0.54184186,-1.1046381,-0.4796495,0.3392302,-2.0043101,1.1427552,-1.1066418,-0.28407446,-0.5154312,-0.39738774,0.66653067,1.2657708,0.83758485,-0.4640677,0.7837555,1.1605959,1.2637975,-0.3725077,0.5002392,0.37658292,1.9009887,-2.8921382,-1.5158639,0.70851153,0.40870225,-1.8832198,0.2577112,-1.3784382,-0.8589931,-0.04960166,-1.0983268,0.5954101,1.1745726,-0.08182236,-3.2426348,-0.6207755,2.207973,0.8635512,-1.5881608,0.4655661,0.10270551,-1.0797763,0.23650944,0.022999067,-1.3216178,0.5101253,0.8717109,0.67243546,2.33519,-2.5439267,-1.9720536,-0.14496177,0.1402663,-0.920328,-1.7541901,-0.2726038,0.21832994,0.5375522,-1.663019,1.374567,1.8567153,-0.036286734,0.6389569,0.04513299,-0.36083743,1.7630613,-0.4778788,1.3060557,0.9667452,1.4341587,0.8042684,-1.8467331,0.12294254,-0.61941016,1.7263727,0.61416453,0.6364793,0.30733788,0.09844908
NOR11,0.6238456,0.35931638,0.55960107,0.54387546,1.6524364,0.11803385,1.3384373,-2.5270708,-1.1320227,-0.8003656,-0.35612988,0.40118003,0.79390424,-1.003973,0.94197714,-0.6520988,-0.122396596,0.64986116,1.2887557,-1.7539153,1.1744237,1.6892415,-0.6913632,0.16813658,1.1476176,-1.1693722,2.188701,0.14446576,-1.210258,-0.5319417,0.5091149,1.6127516,-0.64170253,-0.9608285,0.38331965,0.8319359,0.7174289,1.7072626,0.9669097,-0.6950508,0.14905529,-0.2713251,-4.036818,-2.019163,-1.9178077,-0.03213336,-0.8613649,-1.0018181,-0.9873883,1.4743946,-1.1165371,-0.8152913,0.07039864,1.6396044,0.68406993,-1.7816833,-1.1212376,1.4833943,0.5754806,-0.4343647,-0.74126095,-0.72975457,1.3276982,0.8784429,2.1370838,0.2310457,-0.112356864,0.9776546,0.58662874,1.5255741,-0.75705093,-0.17833626,0.75950116,0.16325845,0.6704287,0.3292389,-0.27899036,0.8547311,0.6370294,-1.0393578,1.0566447,2.144781,0.35713324,0.28732488,0.5766483,0.35520312,0.26296654,0.24249557,0.44821498,-0.24699032,2.4802425,-0.7023178,-0.38964263,-2.078504,0.14960961,1.435025,0.8497564,-0.0053922855,-0.97995883,-0.5686164
BRE06,0.3423708,0.3781702,-0.48748592,-0.077466965,0.63737583,0.27505866,0.08533559,-0.32411245,-0.32973996,0.1385033,0.55187446,-0.28388232,1.8207545,-0.12928158,-1.7406219,0.42955628,0.50000554,-1.3796637,0.24661502,-1.0016013,0.12766917,-0.695764,-0.743622,-0.18123639,0.41404232,-1.5012671,0.6781706,1.0952504,-0.21082567,-0.11340681,-0.1515375,-0.033035494,0.059911557,-0.7969093,0.5841517,1.0455853,1.6825631,1.006787,0.44208702,0.6538613,0.7475377,0.33548635,-1.8231957,-0.5376462,-1.1289119,1.9628718,-2.77722,-1.0613492,-1.4975722,-1.3577503,0.02568219,0.26171273,0.78452873,0.8287402,0.40416265,-1.8626139,-1.8765508,0.7862114,0.91292965,-1.4163915,0.21460347,-0.60638875,0.38964018,0.90557235,-0.0730808,-0.9220522,-0.20267688,0.5641756,0.4277575,1.3633723,-0.96794564,-1.7520722,0.43065348,0.48237875,-1.3071804,-0.78969043,0.42040822,1.0822878,1.1364536,-2.045412,0.3821252,2.0681503,-0.28051546,-0.19204965,-0.6873091,1.0685856,1.9240547,-0.15819146,-0.04805524,0.796217,0.9236125,0.44380078,-0.93523335,0.10779673,-0.24890843,1.604334,0.020386107,-0.54452145,-0.23466921,0.39789647
NOR07,0.37569147,-0.6223036,-0.18786123,0.6721301,1.2927568,-0.09250448,0.4988676,-0.8732476,0.03200831,-0.35463902,0.10323531,0.04450671,1.1840811,0.14010495,1.358576,1.0069525,0.27798492,-0.42877442,1.2785599,-0.19605078,0.01042814,0.016845584,-0.3729731,-0.67412186,0.44594553,-1.1177795,0.80526143,0.58657116,-0.4217176,-0.9671922,0.22770958,0.31599537,-0.32291353,-0.6731245,-0.075821035,0.5008769,0.75945514,1.0040566,-0.37315208,0.07933446,0.012054243,0.12523794,-2.2599454,-0.7382005,-0.5186759,-0.6700795,-1.5561376,-1.0525656,-0.69528794,0.21133725,-0.6495075,-0.60445964,1.2618613,1.3443067,0.3694346,-2.243943,-1.6694742,-0.45882535,0.14171396,-1.2075033,0.053768322,-0.48538673,0.41631484,0.7984409,0.7832608,-0.9504295,-0.33873895,-0.0033676862,0.6235736,0.9488229,-0.708307,-1.2179986,-0.22020617,0.0073720952,-1.2856044,-0.03792657,-0.58612543,2.3133073,0.22912307,0.027450087,-0.3639133,1.0464637,-0.28009403,0.4809174,0.7111121,0.9833706,0.41629538,0.2957313,0.108145036,-0.04713181,1.214934,0.18173416,-0.8140391,-0.9999255,0.5798226,0.59072304,0.56941557,-0.46739036,-0.43492812,-0.2559039
HES04,0.8913623,0.26018468,0.32079217,-0.748778,-0.51123327,0.53769326,0.2440519,-0.9482788,0.21808678,0.6249565,1.4923187,0.36317247,1.0390908,0.63214725,0.30196196,-1.0287108,-0.35631,-0.5874718,-0.5142163,-0.2769393,-0.2743123,0.741848,-0.9206578,0.005514735,-0.13742828,-2.2285924,1.0031536,-1.3684796,-0.2871608,-1.0069882,-1.5104492,1.6452978,-0.08894651,-0.35144424,0.18071719,-0.166827,0.43858793,1.3182362,-0.04070233,0.08270373,1.1826088,-0.5222765,-3.8001394,-1.2765976,-0.05790961,-0.39285278,-0.4631384,0.0058699846,-0.9930706,-1.3938204,-0.2938334,0.046538293,0.48810875,-0.044815104,-1.2297801,-2.4842083,-1.3544449,0.46384183,-0.5845079,-1.6835835,0.7786658,-0.44894397,0.65476376,0.8839831,-0.26100448,0.04259521,0.3817014,0.73386925,-0.029298408,1.0324036,-1.5042764,-1.1038846,-0.26775116,-0.9774147,-1.2338543,0.21907161,0.29691747,-1.3044693,0.5851488,-0.54896,1.7443041,1.8468246,0.45367622,-0.1261283,-1.3780186,0.22251235,1.2983233,0.36100167,-0.80422914,-0.819108,1.8635467,-0.7944526,-0.5113054,-0.25639942,0.16361274,2.203028,0.3851618,-0.57642096,1.3036584,0.863184
LYO13,0.47639602,0.3155512,1.7216268,0.64044404,0.64157873,0.54669803,-0.43184298,-2.0767941,0.3222043,-0.66525453,-0.021720441,1.1033838,1.3718468,1.4476047,1.3412312,0.7510358,0.7331663,0.46559218,0.930472,-0.66807956,-0.011952624,-0.40601888,-0.6523424,-0.56280047,1.6637666,-1.6162643,2.1922762,-0.6339749,0.36883584,-1.4726547,-0.14006034,2.0386121,0.53448904,0.16876994,0.23743469,0.066443816,0.9513803,-0.59140885,-0.5522537,-0.46478483,0.2956876,1.5052155,-3.842131,-1.3489954,-0.97929484,-0.099278964,-1.6245918,-0.47387034,-0.96607536,-0.83109206,-1.4538051,1.1018375,0.32698014,0.48829523,-0.56289065,-2.6229122,-0.8902283,0.9049552,0.6991478,-1.896859,-0.9602184,-0.8613943,-0.3298985,1.0030519,-0.035605755,-0.8236343,0.031802732,1.1091502,0.080371186,0.83171946,-1.3973231,-2.5354128,1.2652484,0.5971658,-1.0099856,-0.46226573,-0.39850724,-0.40747353,1.1599773,0.075740665,0.5727358,0.8432376,0.18076874,-0.27391738,-0.40127194,0.63247687,0.8770698,-0.47843307,0.96127003,0.701245,1.6655422,1.1634276,-1.0162604,-0.232376,0.09602757,1.2369171,0.30733624,-0.91602516,0.11288685,0.4252394
AMU01,-0.08761288,0.06354956,0.16509685,0.7563732,1.0536317,0.5824448,0.48415202,-1.2806016,-1.2268567,0.77515095,-0.66707426,0.8770338,0.37537444,-0.66184944,0.50511384,-0.30995038,-0.11041796,-0.8878376,-0.0059469785,-0.044477064,1.0664339,0.27769762,-0.33373383,-0.49085236,0.0926309,-0.07974045,0.8373554,0.114657685,0.13052745,-0.55548155,0.5151486,0.3714853,-0.33126038,-0.2635173,1.5382155,1.3115611,1.1556238,1.9629079,1.6590142,-1.3126123,0.068882294,-0.6021387,-3.3158095,-0.964413,-0.5252448,1.048085,-0.7321163,-1.1730082,-0.29406983,-0.33304316,-0.5145131,-0.5108487,0.54025483,1.4385983,0.9280939,-1.308621,-2.6198223,1.1327095,1.1934413,-1.0855281,-0.87424964,-0.9692866,0.17868225,0.42297408,-0.022616135,0.0318009,-0.9121744,0.13366781,1.2264969,0.17572938,-0.7102775,-0.74438614,-0.019209923,-0.29694158,-0.2051054,0.530716,0.46679252,-0.64076537,0.17636903,-0.16498421,-0.37153828,1.4089106,0.57921076,0.00040036056,-0.11165623,0.8390558,0.99607223,0.92431176,0.27483785,-0.63458157,1.3120632,0.33075097,-0.8858829,0.1718846,0.033383474,0.56752443,0.31915984,-0.4707537,0.43994135,0.8500277
BRE16,-0.057108667,0.17841953,0.9151878,0.5090796,0.9990325,1.0098444,0.14845107,-0.8328893,1.3219963,-0.24879733,1.4244868,-0.2698165,1.4060208,1.2787478,0.6973901,0.061785236,0.13541448,-1.7015774,2.195691,-0.41456264,-0.054239176,0.47991717,-0.48750177,0.383948,0.7985926,-2.0253317,0.96521926,0.6528951,-0.6376629,-0.6074297,0.65764284,1.5579283,0.31493193,-0.070400104,-0.38573563,0.1489671,0.70676833,0.44128722,-0.8406898,-0.22718075,0.23273215,0.31187415,-2.8230686,-0.3170206,-1.028764,-0.46368065,-0.9389136,-1.2655255,0.09791325,-2.2921126,-0.5862379,0.499694,0.4326046,1.5608953,0.06170799,-1.1528802,-1.9479167,-0.25974557,0.86059284,-1.2822701,-0.39535472,-0.9058007,1.0979007,1.7367034,0.34420994,-0.98377985,-0.057115115,0.7262314,-0.42306352,1.6661781,-1.472181,-2.907164,-0.9905329,-0.36896944,-1.1809916,-0.5849775,-0.3018968,0.5530777,-0.7402406,-0.0063460264,0.56612045,0.7258341,0.6638968,-0.54747885,-0.923577,1.7171986,0.54185575,0.09903366,0.91152626,1.6827104,0.91525054,0.600468,-0.68523324,-1.4610674,0.8686715,1.3306514,-0.4920888,-0.45675853,-0.5745002,1.1611958
POF01,-0.041307643,0.11061231,0.24247795,0.07744501,1.7312206,-1.2187803,1.4978212,-2.8222303,0.027565097,-0.727534,1.189211,1.3116071,0.9145091,-0.69353014,1.180203,0.22954273,0.44656807,-0.251883,0.5637472,-0.073365256,1.1385331,0.6143254,-1.6574812,-0.40938532,0.18801588,0.36399525,0.8223582,0.011286538,-0.98098344,-0.65196925,1.3484118,0.69936997,-0.74979085,-0.77709574,-1.54147,0.4053303,1.4102314,1.2580845,0.64512366,-0.036930025,0.21943218,-1.7823185,-3.3399913,-1.1982602,-1.7122486,0.6067026,-1.4838517,-1.1438328,-0.81298256,-0.3733268,-1.0969442,-1.6038109,0.085256435,2.3234022,-0.44867644,-2.9537084,-2.4859838,0.2728724,0.05662121,-0.9422188,-0.062055726,-0.77516395,1.4200081,1.3759195,2.4815888,-0.6655139,-0.60493535,0.12158637,0.185563,1.6716765,-0.8352355,-2.2481818,-0.0139622735,-0.9227568,-0.8909167,-1.0547037,-1.044987,1.1828032,0.7423224,0.4190924,-0.9440549,1.2399936,0.47795954,0.94694847,1.6026325,0.33068728,-0.018502409,0.30060694,0.29987106,-0.3156725,1.4639771,0.1668763,-2.1324866,-1.6022426,1.3684087,1.6151621,-1.0518075,-0.5781235,-0.9485256,0.31344888
LYO12,0.7915598,-0.18592843,0.2661506,0.45052275,0.51133996,0.15882184,0.10609443,-1.0940773,0.057462335,-0.93696547,0.6858085,0.39330295,0.85622674,0.27546012,0.74372685,-0.65890545,-0.48421267,0.7123559,2.196202,0.090156965,0.0691046,0.83822167,-0.47960073,0.27497876,1.0108769,-2.055492,1.7870009,0.9746407,-1.5975554,0.11442064,0.9947342,1.2205133,0.12841143,0.26431054,0.71002156,0.45562816,0.5418726,0.31384838,0.39036012,-0.3762407,0.123488806,-0.10804834,-3.9513996,-0.9914872,-0.9635174,-0.6591444,-0.36462528,-0.5798793,-0.7543999,-0.8460392,-0.1293618,-0.091496535,0.2794415,0.59221876,0.7735507,-1.340872,-1.4113467,0.6844307,1.1783853,-0.6117606,0.5321321,-0.28592765,0.4503198,0.5638242,0.62736654,0.36618456,0.8899112,-0.009057814,-0.2165361,1.7993826,-0.8427086,-1.0287985,0.2872813,0.6937299,-0.9838147,0.121332355,0.01570945,1.1535008,0.4597213,-0.21247718,0.052028943,1.1447343,0.5169967,0.010052294,1.3106755,-0.096995845,0.3686346,-0.15912206,1.3621758,-0.21861638,1.2361548,0.19756898,-0.42969498,-0.50721097,0.56432873,0.4234979,0.84120953,0.08122057,-0.29219365,0.15601112
PES10,0.79743814,-0.5113596,0.21361294,0.6688894,0.2306902,-0.036053397,0.5876321,-0.20459044,0.115944095,-0.28369406,0.71417445,0.33476576,0.8925248,-0.37378013,0.31660178,-1.0257481,0.5548496,-0.1868793,1.6529796,-0.37366855,-0.5550918,0.29589102,-1.0765829,-0.4202824,0.49311823,-2.558825,1.5074798,0.48723486,-0.8462308,-1.0420285,0.74942553,0.59050393,-0.011914278,0.45459098,-0.33734217,0.87147653,0.31846815,0.8321165,0.69475335,-0.28915685,0.007963349,0.06948815,-1.5016439,-0.5723648,-0.27633843,0.058140337,-0.2995415,-0.89071965,-0.7672245,-0.88393015,-0.30576366,-0.082645126,0.40383932,0.74221647,-0.2305382,-1.5577475,-1.3780321,0.13263237,0.3452314,-1.1364466,-0.28732902,0.57952344,0.19693305,-0.19746746,0.8619186,-0.4226356,0.7909767,1.2313883,0.23121037,0.91925967,-0.29319665,-0.48021728,0.10333977,1.0951463,-0.40481538,0.19696389,0.24113517,0.5646065,1.1263101,-0.9732841,1.379982,1.4663218,0.05998206,0.39646178,0.67227113,-0.4076518,1.2367611,0.1740247,1.7556726,0.18953723,0.706852,0.98001057,-0.30130026,-0.2358064,-0.056081433,1.2782671,1.15844,0.15639405,-0.10339515,0.10856285
AMU07,1.4002364,-0.11201859,0.08658627,0.049075805,0.25605464,0.27848002,1.8400198,-1.2552813,0.6173904,-0.1243396,-0.6614534,0.032898422,1.4368142,-0.43378857,0.68455267,-0.40966254,0.56168586,0.0974705,1.6124564,-0.76091766,1.3610628,0.7542386,-0.38658327,-0.30201808,0.5169611,0.0002639076,1.2072905,0.23333494,-0.5066709,-0.3215488,1.3308859,0.5627461,-0.3923542,-0.1803425,-0.56209683,0.50232315,0.9242593,2.0642056,-0.06282611,-0.39380822,-0.23106614,0.7479588,-2.7598007,-0.55414015,-0.71261287,-0.19726382,0.03225994,-0.8295445,-1.1573147,1.2028438,-0.16457239,-0.13518706,0.56833166,0.1469312,0.8094417,-2.7252336,-2.1543252,1.1884356,0.73633605,-1.8376812,0.28519627,-0.8337417,0.25820455,0.34420714,1.5772872,0.5988696,-0.3097686,1.467512,0.32270116,2.846635,-0.8882849,-1.2916125,-0.09545717,-0.49618247,0.38221994,-0.29926965,-0.28223932,1.4553368,0.8578003,0.5832475,-0.30242798,1.4706218,1.2923604,-0.3068922,0.34239385,0.29174298,-0.09648013,1.7939922,0.32792395,-1.2598236,1.2581161,0.17150703,-0.006760873,-2.3736775,0.9850964,2.3521843,0.6008686,-0.08325022,-1.2187197,0.1531919
OCM16,-0.69915795,-0.062569685,-0.47178605,1.1095313,2.0286462,-0.19478312,0.5740357,-2.083585,-0.06234779,0.009102764,-0.025125638,0.8912151,1.9151801,-0.6388747,1.7306411,-1.3720059,0.86331975,-0.76544017,1.3132095,-1.4608258,0.89914423,0.6296193,-1.413596,-0.14029877,0.44291803,-1.3873981,2.0847032,0.90156466,-1.8088465,0.21268253,0.48638374,0.55481786,0.03094063,-1.3173853,0.7263665,1.6571306,0.98681295,0.3718664,1.6619554,-1.2378861,0.25274062,-0.6367643,-3.6271513,-1.92708,-1.0133613,1.5344887,-1.8182874,-2.2526429,-2.1829288,-0.3216173,-1.8229748,-0.14630955,0.88788277,0.53828883,0.61809057,-2.0915892,-2.6414967,0.4543932,0.75716156,-0.302234,0.22520135,-0.56257635,0.5597747,0.57214993,2.1218028,0.33626783,0.80126584,0.43341595,0.07448698,1.2058606,-0.022999398,-1.1725435,0.1926469,0.0011168114,-0.60512257,1.1675597,0.09237981,0.32559276,0.31403083,-1.2200936,1.3052685,1.8696754,0.19754168,0.69997656,1.7011572,1.6279206,0.61574423,-1.2137929,1.3573053,-0.8940826,1.7865193,0.7374282,-0.96462965,-0.51788026,-0.3959349,0.25970933,-0.5593209,-0.29550558,-0.11903235,-0.33382615
BRE02,0.4865409,-0.16656905,-0.37687612,-0.16034251,0.5939725,-0.12204252,1.3039951,-1.5328127,-0.035787106,-0.45514634,-0.95462334,0.8070142,0.3320829,0.17239963,0.9503814,-1.6605725,0.6911866,-0.08019354,0.8191867,-1.4629629,1.1634923,-0.071998976,-1.2169713,-0.6607538,1.3583914,-0.12646878,1.1566783,-0.51749223,-1.8033311,0.23303789,1.0612627,0.27248022,0.4713981,-0.0119223865,-0.7176368,0.48456058,1.0674797,1.7152478,0.93207496,-0.51519173,0.07834639,0.7883845,-2.342194,-0.9176122,-0.3771151,1.0772825,-1.771089,-0.98594975,-0.47366083,-0.32067314,-0.24351211,-0.7317624,2.047826,0.8131354,0.017416317,-2.8266325,-1.7723995,1.419467,-0.0795923,-1.1972991,0.68168503,-0.025270775,0.16277052,-0.056698754,2.305331,-1.359444,1.7639105,1.5252091,0.117658004,1.5222034,-0.7678173,-1.0168977,-0.3664049,-0.11633675,0.31111288,0.041698087,0.07974861,0.8208263,0.41031682,-1.297631,0.5360811,2.3804138,0.8920707,0.38791323,-0.56913245,0.33271077,1.7331505,0.50833005,0.104377426,-0.53431404,1.4546151,1.1483784,-1.0769839,-1.8811793,-0.10944395,0.8365773,0.045907896,-0.730711,-0.5122731,0.13831866
CFE10,1.129068,-0.10983998,0.105837196,0.39284536,0.39727464,0.08709796,-0.36886764,-1.8219843,-0.34230205,1.2861893,-0.006643147,-0.23088904,0.9719252,0.81775504,2.0275176,-0.24368656,0.371106,-0.24055524,0.35792324,0.07557142,0.02172852,0.054371323,-0.8243886,0.39227977,-0.64746416,-1.0945836,1.5021454,0.09935641,-2.0175395,0.11479444,0.64718264,0.3931752,0.7044231,-1.3882724,0.47151405,1.0113143,0.70546305,0.03134307,0.7703931,0.11252266,0.87485534,0.066384256,-3.6906257,-2.0191221,0.13839433,0.14318888,-1.5454836,-2.0411088,-0.8171141,-0.5582199,-0.6355495,-0.9784077,1.1093123,0.8518741,-0.19076401,-1.9011238,-2.0266175,0.91331255,0.28793934,-0.91361684,-0.015912332,0.39013946,0.86775804,-0.029981239,0.85737497,0.010054684,0.59214413,-0.06174509,0.026086248,1.7378743,-0.2338274,-1.792147,-0.23588468,-0.41636705,-1.1101882,0.5941595,-1.0341612,1.4468017,-0.85792196,-0.8719211,0.4529208,0.9287439,0.4267002,-0.1418814,0.35165253,0.30182618,-0.84326035,0.80824447,0.09832268,-1.1750985,2.3103619,0.39084822,-1.7446055,-0.8556147,1.1254632,1.6289043,0.34011903,-0.79480726,0.3059761,0.58411646
HES08,0.083056316,0.19230968,0.23218234,-0.5089716,1.2201253,0.5791331,-0.050969966,-1.4352744,-0.45823023,0.30631703,-0.34567952,-0.3095464,1.8231853,0.57074684,0.34015065,0.29661414,0.02489914,-0.8604725,1.6810194,-1.6348184,-0.82498854,0.14726883,0.16166468,0.6512767,1.8857548,-1.0193808,1.4994494,-0.15675305,-0.63259506,0.5596076,0.24294609,1.3750831,0.59868044,0.47661594,0.19970386,0.13111843,-0.08789267,-0.11430174,0.5129824,-0.266943,0.9523371,1.3838102,-2.627795,0.6672438,-1.4048417,0.37788403,-0.7672619,-0.12977979,-0.39833036,-0.88114685,-0.2854485,0.06878486,0.5991817,0.72122025,0.07560169,-0.9156213,-1.3188035,0.57989985,0.6706241,-0.6194273,-0.2170049,-0.84448415,1.3718368,0.44526792,0.62246406,-0.030590009,0.4701636,0.62244505,0.18923114,1.5863389,-0.96158206,-1.3571042,1.0729226,0.78498805,-0.8484806,-0.30510053,-0.6207278,0.20789981,-0.9355848,-0.830909,1.3601968,-0.9868139,0.7983545,0.69339883,-0.79285896,1.1138623,0.8844592,-0.680027,0.8570272,0.30286333,1.2902693,-0.21284868,-0.6589804,-0.27926162,-0.58886915,1.2423923,0.47318107,-0.7903411,0.0008036864,-0.16063727
LYO04,-0.038023695,-1.1342794,0.27393916,-0.008603045,0.62691414,0.11009417,0.38824365,-1.0758771,-0.93217874,-0.34954125,0.7472234,0.42303795,1.2004497,1.1564237,-0.11840221,-0.43477494,0.8145906,-0.2089699,1.4535873,-0.91457134,0.7180568,1.5070374,-0.57454383,0.7241683,1.0986315,-0.77120715,1.745698,0.8720124,-0.64523566,-0.36878988,-0.3303254,0.8136764,-0.21237731,-0.21320313,0.1920046,0.018547062,1.4581877,1.5036466,0.15881395,-0.7857283,-0.56741464,-0.5347971,-3.9776087,-1.5510061,-0.6011877,-0.67604536,-0.25142398,-0.23762412,-1.1330036,0.18321596,0.13876571,-0.43713343,0.15510911,-0.1440716,0.20736292,-1.5535616,-1.1251149,-0.08436384,0.07885524,-0.6171149,-0.03535337,-0.7963582,-0.9372717,0.75517595,0.8631862,-0.39241296,0.13413404,0.72841895,0.5906213,1.849071,-0.74928397,-0.788818,0.34226552,-0.37294853,-1.4378887,-0.020110775,0.5477977,-0.20791228,0.769138,0.102421336,-0.33527842,1.1643236,0.6952439,0.48394728,-0.2762154,-0.35116842,0.86281556,-0.67477804,1.0669161,-0.38338313,2.456902,0.2129894,-0.16230029,-0.57391953,0.58511263,0.5864797,0.37420255,0.7600995,-0.4354209,-0.23681954
OCM09,-0.33579475,-0.055547155,-0.009163285,-0.37247786,0.40078396,1.097902,1.1291392,-1.8992169,1.1681709,1.0395775,1.0158796,-0.74839276,0.7053157,-0.4229929,1.1930623,0.74530745,0.019022537,-2.2906177,0.5576671,-0.47379464,-1.2559832,0.84354717,-0.20115212,-1.0598854,-0.058575023,-2.758375,1.2175835,-0.06765387,0.31932202,-0.67949957,-0.55023676,1.0897285,0.26256484,-0.12220111,-0.39214498,1.3103993,0.44361797,0.98898727,-0.44282222,-0.20542859,0.64901185,-0.6235712,-2.256475,-1.9542043,-0.17778897,-0.7047779,-1.0803869,-1.1607335,-0.6018694,-1.5206176,-0.46197167,-0.18516186,0.41053665,0.5550352,-0.067410134,-1.8165298,-0.7723375,0.7952716,0.5143042,-0.83487326,0.7091436,-0.6605435,0.2523212,0.871947,0.6099688,-0.5340316,1.1112679,0.24865776,0.49232128,1.5290136,-0.83075064,-2.0591204,-0.7811901,-0.012589605,-1.9652524,0.19523707,0.9828141,0.46370566,0.29310408,-0.92240965,0.4447434,1.5364201,0.23175043,0.6973503,-1.1589673,1.3972874,0.85183907,0.09106112,0.35313383,0.82531846,1.2830828,0.88120705,-0.56028515,-0.6964546,0.21688917,0.16085875,-0.052297164,0.11537492,0.8776001,0.79197145
