,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
205,UPS14,32.852375,0.19818576,30.020685,33.259354,37.515823,7.495138,273.28894,375.32968,179.02216,294.44348,0.81829035,0.9758771,0.07869991,0.59030026,1.4782639,1.3995639,20.921164,12.024844,19.100388,12.383267,0.7008669,1.1884776,16.37471,0.8473499,14.209545,0.94442594,14.121195,1.1057504,-1.9189155,-7.948685,0.061634704,1.9021307,1.4016572,0.8773696,6.4460974,0.7920014,7.818123,1.5067337,21.050495,0.4768664,543.08167,0.4289027,1182.298,0.20585634,-103.61487,-0.87892306,1663.9998,0.1748224,774.49255,0.5337833,-102.12612,-0.79948103,2710.5842,0.100568734,765.148,0.5887058,-102.681145,-0.7896539,-16.770811,-0.4478981,24.756874,0.36279035,0.053607687,0.70088726,-0.024894875,-0.542872,1.0972848,0.7831386,23.530912,0.5105936,13.024202,1.0494499,17.565422,1.0056094,-7.2567687,-2.2343087,-7.797065,15.431337,0.022662234,-0.007899569,0.16888599,3.6043162,2.2266178,0.24860406,0.20969236,0.19822533,0.31907436,-22.880068
206,ALS08,36.013824,0.18760426,33.511818,37.358135,40.347176,6.8353577,308.65262,471.54056,142.0049,220.11014,1.3180996,0.7033229,0.43759483,1.1818902,2.058859,1.6212642,24.094261,13.687576,20.86042,13.00881,1.3029209,1.0150018,19.70479,0.81658036,8.429571,1.9454284,4.528979,3.6323292,-6.67664,-2.3164768,0.050305393,2.0598562,1.1973116,0.90781707,7.4626527,0.77993035,9.44032,1.4865452,21.451506,0.6476357,563.14105,0.4204908,1236.9192,0.20719469,-77.66914,-1.1063672,1634.4393,0.18410471,849.45715,0.39360172,-69.43943,-1.038935,2665.5857,0.11074303,864.6032,0.46190926,-72.380486,-0.971007,-16.963757,-0.4958989,25.831673,0.38337713,0.08224741,0.4705285,-0.026634075,-0.49120092,1.6124885,0.84025025,24.723421,0.53282315,7.5589767,2.2385578,4.938214,3.5228288,-8.733971,-1.8670584,-4.4239087,11.694491,0.05703636,-0.014226436,0.34195924,4.312849,2.1292052,0.34656164,0.3065782,0.11337243,0.13226442,-18.729645
207,BFC03,38.976486,0.15377541,35.723732,39.16424,43.260174,7.536442,171.01874,212.65672,160.83821,311.61383,0.86701316,0.9554729,0.17249113,0.64072716,1.4048678,1.2323766,19.091286,13.5194845,16.394508,11.164877,0.69284755,1.3913809,14.365112,0.8598839,-1.0147245,-13.057819,5.535552,2.642244,-0.19899818,-77.78988,0.037677225,2.0254922,1.0761453,0.89218223,8.649924,0.596297,11.310277,1.0570341,16.278063,0.7042836,670.38525,0.4200849,1227.5073,0.24735719,-124.914406,-0.70285445,1704.1204,0.16186753,899.21265,0.4459661,-107.25395,-0.794919,2706.6895,0.11922125,893.6035,0.5189837,-108.94879,-0.76642877,-12.686073,-0.67933655,21.364017,0.44834995,0.07918223,0.54615235,-0.01716226,-0.8423882,1.1542091,0.95081705,19.796951,0.5840864,-1.5508146,-10.389291,4.816446,3.8571422,-6.3602557,-2.793335,-2.1206565,8.364446,0.02110228,-0.004794808,0.17679292,3.0195384,2.2703345,0.22249275,0.18503936,0.2047289,0.31143117,-23.305216
208,BOD05,30.572819,0.18843988,27.124119,31.11652,34.443535,7.319416,286.99542,486.86737,127.02807,187.46358,1.0157757,0.7229646,0.2379483,0.95124054,1.6634372,1.425489,18.01959,9.464527,15.41702,8.611217,0.7461176,0.94817513,17.42106,0.8802724,13.296169,1.0487113,24.176895,0.6118003,-6.4061956,-2.5136745,0.04707614,2.0870018,1.3892527,0.8014756,5.555519,0.8739543,10.401989,1.2142146,21.74968,0.49415424,538.02765,0.505984,1105.0922,0.23870435,-70.485756,-1.1850349,1616.3734,0.2120661,744.18256,0.45985124,-73.60912,-1.0001236,2629.6855,0.11455714,638.6267,0.4580797,-73.93806,-0.98654187,-14.799537,-0.5467231,21.234512,0.4224694,0.04651146,0.8540722,-0.021902373,-0.6240088,0.90068597,0.7950022,22.40156,0.56637365,12.977632,1.0101247,26.012424,0.59751993,-8.506224,-2.0389793,-4.6202693,11.044132,0.010321727,-0.0075163185,0.32799718,4.143418,2.5033157,0.28262693,0.2655827,0.10888325,0.14720488,-23.058632
209,BFC05,31.989946,0.14646275,28.89057,31.669437,34.511906,5.621336,284.21948,634.79706,95.63958,213.92886,1.0757631,0.8298853,0.27341816,0.8853469,1.689539,1.4161208,21.78183,14.974655,16.539478,11.882526,0.6703759,1.1645412,14.65366,0.9314593,2.0858655,5.387924,15.998718,1.0424234,5.0148044,2.6734245,0.029191427,1.4949191,1.313402,0.7151991,5.416437,0.78305876,3.8316343,2.2326453,13.079873,0.6907524,574.9149,0.4976765,1105.0598,0.29449627,-88.30267,-1.0041176,1611.0768,0.19736359,779.4989,0.41277254,-84.377815,-0.9757,2626.8367,0.1214237,727.3592,0.34937358,-84.43134,-0.9707228,-9.918398,-0.7648577,17.300526,0.47492433,0.04603601,0.6886195,-0.01706088,-0.737953,0.91866946,0.9110595,19.689016,0.63792956,3.5545025,3.2200375,21.007164,0.8112649,5.783807,2.6785333,-0.44562453,7.9271455,0.01711349,-0.0048666466,0.21347499,2.907146,2.1460974,0.29289973,0.30346242,0.17094512,0.24688439,-23.3767
210,BOD02,40.29429,0.15934524,36.333984,41.01843,45.304382,8.970398,155.79573,299.77173,150.35506,313.504,0.88154745,0.8447419,0.21711743,0.6880267,1.4535182,1.2364007,15.870169,10.171504,13.31682,7.8919444,0.54447585,1.1467991,12.497009,0.9628283,-0.86398816,-20.025518,3.259716,4.978028,-22.947027,-0.7901879,0.039353132,1.8498756,1.1481504,0.7941381,6.9918523,0.75261605,6.872319,1.4907036,15.888627,0.68926555,589.76373,0.47237164,1125.1783,0.24435806,-103.96474,-0.89544326,1665.393,0.19225709,786.1111,0.51256436,-79.18484,-1.0465984,2728.967,0.103427686,766.01624,0.614478,-80.8009,-1.0084703,-9.6058655,-0.76912373,17.73552,0.46339408,0.08922358,0.42537636,-0.021783529,-0.7027882,0.75291675,0.8758541,15.732133,0.7020666,-5.167537,-3.4606233,1.8784347,9.514397,-29.944002,-0.5515139,-4.771169,11.186287,0.03860401,-0.014338484,0.13000306,3.4046857,2.0681129,0.31255433,0.27977175,0.15965116,0.22767632,-27.202566
211,SPC06,37.225918,0.14924756,34.267254,37.361702,41.02433,6.7570763,224.004,388.54333,100.46786,163.88591,0.71108466,0.851249,0.17388442,0.55670464,1.1882282,1.0143439,15.610191,8.9742155,12.898563,7.456797,0.40876493,1.0438734,15.330651,0.9433895,2.4875147,6.3257117,20.475595,0.74093044,-8.085218,-2.1795566,0.036038894,2.067631,1.1368166,0.8405027,7.808284,0.60192245,10.464708,1.1081938,13.104157,0.8624892,536.6332,0.48363385,1121.2479,0.24814487,-109.62089,-0.8165283,1631.0573,0.18849435,697.097,0.53521425,-87.88416,-0.9179103,2656.8723,0.09868939,724.67145,0.54787356,-86.40754,-0.94267935,-11.813129,-0.6887363,18.167347,0.5036538,0.052349936,0.80005974,-0.019558255,-0.6300365,0.5765312,0.7542328,19.989113,0.6456233,-0.21562369,-77.0773,21.96987,0.75371224,-13.8204,-1.319485,-6.49223,13.417228,-0.019088153,-0.0072064586,0.10739097,3.5375,2.3324163,0.26546916,0.20555428,0.15199421,0.20293039,-28.617558
212,LDV09,26.142338,0.17892864,22.935244,25.759262,29.582563,6.64732,233.13828,324.35675,123.33273,270.6271,0.4419455,0.7465396,0.1543988,0.3789549,0.66165036,0.50725156,7.689058,5.772076,5.4874845,4.6313205,0.30088878,1.1786618,25.821957,0.5288526,17.024784,0.60459065,9.517162,1.3345307,-0.00020068884,-55858.75,0.05181167,1.8084741,1.3477336,0.79462844,3.6940536,1.2667377,3.7250586,2.71685,28.6273,0.3975598,520.09906,0.35305807,1320.7253,0.16244134,-69.60842,-1.2226291,1562.3368,0.19020596,1078.3794,0.35048223,-80.46666,-0.9458371,2580.2693,0.13679276,862.8415,0.41735327,-83.27437,-0.8910215,-21.68685,-0.37750494,29.41869,0.3156971,0.05282715,0.7149832,-0.03210174,-0.39542812,0.3993125,0.9470372,31.676996,0.3453088,19.181807,0.55390805,11.68993,1.1871774,-0.3505123,-34.632965,-8.512522,16.121857,0.04953214,-0.012026274,0.071457,2.3333333,1.9556862,0.34789017,0.38196617,0.1500923,0.2012201,-29.769527
213,PES02,25.729311,0.17844361,22.945766,25.396494,28.6103,5.6645336,190.43864,259.6553,168.5002,324.65805,0.93405324,0.83702195,0.19306642,0.76849383,1.5418414,1.3487749,19.850887,11.42841,18.74446,12.114992,0.9834455,1.1580471,18.644138,0.8583222,14.946429,0.74098986,10.142971,1.4187143,-8.88593,-1.6680974,0.054430276,1.792776,1.7660666,0.76017654,2.7163885,1.6728559,4.3325057,3.144678,30.689,0.43501145,467.8612,0.39525995,1166.6566,0.18647638,-81.27847,-1.1804634,1535.3318,0.1773804,853.28656,0.4222258,-92.45722,-0.916506,2597.7258,0.100040175,744.34753,0.5351291,-94.79792,-0.8726864,-18.945946,-0.41544157,27.216228,0.3401071,0.06993399,0.4089855,-0.029416319,-0.48862103,1.4693925,0.8166294,27.971313,0.43010113,17.860926,0.5841401,14.7872505,1.0419321,-11.159432,-1.524606,-3.9164166,10.245368,0.04643458,-0.010455248,0.23627031,3.6426618,2.464651,0.23555554,0.22409263,0.15997566,0.23379199,-20.531067
214,ALS07,37.369976,0.15340772,34.125916,37.511112,41.559814,7.433899,246.65074,469.3788,132.20819,220.80624,0.9046752,0.7254134,0.2811365,0.78399545,1.4448829,1.1637464,16.577175,10.232293,13.50995,8.638304,0.65384966,0.998582,18.065023,0.8217699,13.181044,1.1842151,1.8406944,9.188379,-12.411604,-1.3708858,0.03906523,2.102614,1.0854722,0.9501479,8.976728,0.5737225,8.733079,1.2782984,23.549376,0.45006174,669.8791,0.33851525,1275.2568,0.19047208,-72.90557,-1.1360381,1733.4366,0.16791354,939.2955,0.4472708,-73.49104,-0.97425073,2858.0642,0.10278094,704.765,0.5996435,-76.86652,-0.9021268,-17.698599,-0.47593674,27.779554,0.3405112,0.08458494,0.43403503,-0.023773158,-0.61079043,0.80469537,0.8266098,23.157011,0.487088,12.066618,1.2360809,1.711391,10.611246,-16.293097,-1.0183092,-4.726237,11.6347885,0.04901227,-0.013173774,0.21661453,3.8926554,2.0627296,0.35235614,0.33561468,0.12702194,0.1412802,-23.573587
215,ALS10,36.485943,0.16495144,35.305187,37.504963,40.072815,4.7676277,332.81805,540.4485,150.06314,280.55923,1.0680981,0.79919386,0.32336256,0.8381987,1.72508,1.4017174,21.05141,12.105196,18.009964,11.338152,0.8424035,1.0111918,19.206182,0.69789004,4.7415376,3.9196522,12.331972,1.1341965,-15.345673,-1.2670094,0.04138226,2.2158186,1.1948838,0.8551217,7.9529676,0.6847322,9.707778,1.301309,18.385487,0.6211414,519.9481,0.4961334,1130.2491,0.2054591,-92.21065,-0.96022886,1588.3646,0.20158255,734.1394,0.41194072,-68.651344,-1.0524366,2621.7927,0.1196285,654.3763,0.4647499,-70.24839,-1.0126265,-15.307547,-0.4861467,23.010931,0.38028678,0.083166346,0.43077233,-0.024160137,-0.48137665,1.0375135,0.8406977,23.470121,0.4704226,2.5674934,7.14262,13.661176,1.0864336,-19.329617,-1.0240734,-4.816318,12.19433,0.050662756,-0.012005325,0.24390496,3.8779933,2.2499444,0.32715347,0.31020996,0.11628398,0.14016105,-22.724361
216,CFE09,33.84401,0.20520885,32.3311,35.462048,38.667442,6.336342,247.54684,389.2746,136.18036,215.31299,1.2672293,0.6155761,0.49880603,1.171481,1.849215,1.350409,19.722195,13.553383,13.223533,8.128475,1.2428336,0.75722456,23.077131,0.48766023,13.96037,0.9499815,6.531033,2.0541883,-7.0081024,-1.9783847,0.04801782,1.8690594,1.3619648,0.5763075,5.6207333,0.9016953,8.652033,1.7068583,25.168472,0.48478052,597.18726,0.33015877,1263.1118,0.1693292,-56.793674,-1.3638321,1689.0864,0.15044133,903.05725,0.45129478,-61.684757,-1.076096,2779.4197,0.1034296,782.5106,0.547808,-65.87632,-0.97367996,-18.059767,-0.3590945,27.384771,0.29935676,0.014041505,2.5075998,-0.02737151,-0.43936217,1.4647366,0.6153822,25.512775,0.41148707,14.173076,0.9792328,6.697973,2.1485713,-9.335696,-1.507101,-11.1543865,19.322006,-0.02174808,-0.013705881,0.36114183,3.4750547,1.8611671,0.42225224,0.53800374,0.12105882,0.1518025,-20.536583
217,BOD01,34.710033,0.14785151,31.194132,35.70465,38.67785,7.483717,279.03757,444.85513,104.81842,124.78541,1.0191989,0.8070605,0.16835165,0.88449764,1.7502594,1.5819077,22.67018,12.345326,17.940601,9.777492,0.6481564,0.9608814,15.017471,0.7694852,12.468693,1.1056286,15.675996,0.8600393,-14.605475,-1.3944218,0.038200237,1.9675155,1.2532035,0.73588806,6.9850864,0.68235207,10.00341,1.2277845,18.437874,0.5966155,535.8361,0.51670605,1057.5159,0.23073195,-79.399536,-1.1087056,1634.5055,0.22263311,658.5155,0.5045134,-68.86368,-1.0688322,2698.943,0.11255656,501.42075,0.6578319,-69.18921,-1.0565889,-13.005535,-0.54119074,19.814602,0.38806355,0.06153427,0.5894873,-0.021714238,-0.5913813,0.79863733,0.77765244,17.574343,0.578646,10.524553,1.2754993,16.659567,0.8795886,-19.121807,-1.0873648,-8.752211,15.848335,0.022347728,-0.011731581,0.2050552,4.3843746,1.9291015,0.37746435,0.35967547,0.14119862,0.2135117,-24.199747
218,UCA04,38.889977,0.18406245,34.121758,37.89805,43.464844,9.343086,254.58379,447.6406,201.77444,372.61185,1.7168257,0.79504776,0.37598094,1.420578,2.9117208,2.53574,37.919617,23.33164,29.339952,17.162203,1.8498367,1.0491449,14.482863,1.3783747,-4.6370373,-4.1213913,4.809223,4.0489,-13.720965,-1.3648977,0.048682477,1.5860283,1.3904625,0.68028706,5.360055,1.0415903,7.070299,1.7085449,15.382829,0.9306684,683.27246,0.42607495,1150.9872,0.2772589,-76.069336,-1.1540684,1728.7113,0.18275213,892.8684,0.45941702,-67.42604,-1.1446971,2745.1157,0.11990396,878.1708,0.516415,-69.49539,-1.0839403,-8.721146,-1.3117352,19.340534,0.61960375,0.09858266,0.3307056,-0.017354524,-1.0226765,2.3605478,0.840641,20.31819,0.9129213,-7.2686844,-2.7560546,5.930171,3.4855332,-17.284132,-1.1149828,0.9352863,7.0087714,0.091839895,-0.00631994,0.44820613,4.3316174,2.3025925,0.30989715,0.33699265,0.11651163,0.16484682,-16.682207
219,PES01,39.16576,0.17050406,34.89321,38.294804,43.833946,8.940735,255.28171,499.53888,183.19977,393.93292,0.99038595,0.96780294,0.20580703,0.6580374,1.6380298,1.4322228,22.218304,16.183882,15.797439,11.093637,0.6734301,1.3965384,8.266123,1.8495369,6.389203,2.2867885,-2.1842167,-6.530325,-13.759507,-1.3166012,0.03984899,1.7150291,1.1852496,0.7955197,6.593954,0.87958646,5.0566154,2.2261903,18.092812,0.6896022,592.8986,0.43277776,1171.7268,0.22000232,-111.02134,-0.83451927,1670.381,0.20437095,892.3492,0.40618512,-93.976585,-0.9023592,2704.2886,0.1312856,784.649,0.5438648,-95.52027,-0.86676496,-11.237922,-0.91403204,20.457712,0.5623478,0.08102964,0.5158373,-0.021120215,-0.7087584,1.0212444,1.0326391,14.60321,0.9949566,3.9685512,4.0838046,-2.8035188,-5.81329,-22.731754,-0.7412611,-1.7276611,8.726027,0.016122565,-0.004038359,0.15756229,2.7953217,2.3223164,0.24828716,0.22910868,0.18391931,0.26805562,-22.949034
220,BOD08,39.452568,0.18195078,35.61731,40.27972,44.50753,8.890221,223.76254,427.24802,116.826836,197.00227,1.0758498,0.789103,0.27047214,0.8511402,1.8477253,1.5772531,20.551235,12.31777,14.868608,8.718056,0.72272307,0.9986767,13.769398,0.9203401,3.344149,5.728041,10.164981,1.6358591,-22.55576,-0.8517303,0.03683027,2.1184402,1.0858471,0.8357967,8.262765,0.6823042,8.023609,1.5700175,15.151916,0.8869352,593.21924,0.46754107,1115.0443,0.23971812,-85.78638,-1.0383773,1725.9445,0.18458648,761.2585,0.5710254,-69.844986,-1.0643531,2747.0522,0.10620339,774.84393,0.64466864,-69.96293,-1.055424,-12.543699,-0.6369562,19.915813,0.43589216,0.08135454,0.50888765,-0.023419995,-0.6277062,0.90635306,0.8025567,17.078733,0.68012226,0.29842806,64.45226,10.133268,1.7544974,-28.235735,-0.6314071,-5.2927613,11.83989,0.02843506,-0.0118161235,0.20534201,3.602011,2.0066335,0.35980716,0.36697373,0.13771242,0.17450027,-23.605097
221,BRE07,39.48886,0.14234017,36.762302,40.47086,43.321415,6.5591125,259.57538,460.99118,123.23153,187.31241,0.63182485,0.7386422,0.1639866,0.5730932,1.0491289,0.8851423,11.878613,8.143801,8.305343,5.0300646,0.3419425,1.0523084,19.482521,0.8141758,5.194585,3.1960933,0.6154546,25.161398,-17.606762,-1.0423249,0.030636482,2.494705,0.97764146,0.9396165,10.210515,0.58449787,9.067329,1.2460133,22.71728,0.49310634,698.2478,0.30867964,1252.9054,0.20492558,-84.12895,-1.0441717,1730.3746,0.15563878,884.2196,0.41765875,-81.4059,-0.9551508,2866.0884,0.08798562,707.47363,0.568261,-85.72636,-0.86996233,-16.90775,-0.50902563,27.81885,0.36877543,0.0966604,0.38297364,-0.023289409,-0.5712041,0.45737544,0.8019952,25.276802,0.5051587,2.7431748,5.758548,-0.21262345,-77.88916,-24.41736,-0.68578863,-5.2447863,12.91687,0.064453006,-0.010730764,0.08951918,3.4277778,1.8617316,0.35865673,0.31820622,0.17491582,0.23559663,-27.576347
222,LOR09,36.239452,0.17182536,35.661133,37.560764,39.580402,3.9192696,253.87514,381.29282,164.13692,382.8521,0.9339799,0.81580675,0.25467804,0.7175856,1.5689043,1.3142263,18.09687,10.629429,14.838323,9.940698,0.5962264,1.0706515,18.391438,0.74315304,-0.49542478,-30.250586,18.027287,0.80758196,-25.33456,-0.7195403,0.037996642,1.9329337,1.1784126,0.7462367,6.857857,0.8727051,10.7971945,1.5416895,18.345676,0.83305186,539.38715,0.49741033,1115.5791,0.2437599,-87.09139,-1.0550219,1663.6752,0.18751585,745.206,0.5573661,-69.68131,-1.0827229,2711.533,0.09732764,733.4788,0.62953836,-69.95227,-1.0740789,-13.572255,-0.5607893,21.009993,0.40895084,0.101035915,0.33918795,-0.025316305,-0.5114268,0.7626347,0.85237473,22.340952,0.54211724,-1.4145538,-11.28946,20.249779,0.7578141,-30.167242,-0.60009325,-3.6127422,10.253673,0.07158767,-0.010680055,0.13145676,3.1541057,1.5721473,0.46141818,0.49502674,0.18004291,0.27438354,-24.064718
223,HES08,29.57905,0.18471229,24.858772,28.924698,34.42432,9.565548,254.40858,475.33105,143.66762,283.2952,0.59561956,0.75595427,0.18391813,0.49494267,0.9087148,0.72479665,11.877927,7.584393,10.361841,7.1495957,0.29799753,1.2397823,11.560384,1.2730868,0.51376367,26.520473,6.96041,2.1457422,-3.596749,-3.9421237,0.04718698,1.6892066,1.62155,0.67706305,1.985004,2.111237,4.8121424,2.0508509,16.102953,0.52688414,625.4572,0.4726276,1095.151,0.23117703,-102.11221,-0.9247709,1671.5587,0.19825797,757.5369,0.39732555,-96.704025,-0.92913187,2682.863,0.1258963,712.32227,0.352255,-97.7374,-0.90807337,-7.5215054,-0.8170151,15.410605,0.47601378,0.059276287,0.53839546,-0.015874969,-0.8916799,0.4478359,0.93417096,19.853308,0.60090226,-2.982854,-4.7344146,9.300095,1.8475721,-7.316584,-2.2069578,-0.72993773,7.872765,0.0118063595,-0.0031063838,0.115654804,3.7149005,2.8204236,0.18463917,0.18512999,0.16337867,0.27839887,-32.216614
224,UCA07,38.72765,0.1331186,34.986492,38.232018,42.57593,7.5894394,208.04063,365.80417,128.87715,274.66626,1.2803657,0.66483253,0.46996126,1.1153741,1.9677505,1.4977893,24.367157,16.17641,18.57107,10.8063965,1.1228038,1.0777601,11.096998,1.3150188,3.4905212,3.3396995,-2.3961442,-5.294729,-8.205866,-1.5853622,0.037734974,1.6894709,1.1677564,0.7591588,7.0209537,0.71786153,6.781741,1.3565693,18.679623,0.5584435,691.112,0.35197842,1220.696,0.22662298,-107.73106,-0.844446,1732.0134,0.17159072,905.9715,0.43428573,-98.7409,-0.85462517,2784.8235,0.12152973,776.91455,0.48654085,-101.01244,-0.8125277,-12.659426,-0.686898,22.620789,0.44745484,0.0819616,0.4236987,-0.020023804,-0.7272705,1.7095706,0.73443246,18.92638,0.6555518,2.8458617,4.735776,-2.5530393,-5.998476,-13.639146,-0.998621,-0.6404958,7.222288,0.030208077,-0.004789604,0.32821316,4.051789,2.2664201,0.24474488,0.2173282,0.19377464,0.2685093,-20.546217
225,HES06,34.85214,0.19691204,31.765724,35.27655,39.871647,8.105923,278.02457,331.5895,180.63333,373.657,0.77251744,0.8100454,0.20105457,0.620638,1.2619884,1.0609338,14.960655,9.748061,11.847373,9.311619,0.5106984,1.2431674,12.152394,1.1892937,4.1466174,2.782931,10.15458,1.3644745,-5.6416173,-2.3881822,0.054360405,1.7051024,1.4225518,0.7252614,5.4409757,0.9745534,5.051308,2.8766196,17.017353,0.8606717,611.6121,0.4365081,1192.6289,0.22133563,-116.24353,-0.77392346,1686.7728,0.17298646,854.58075,0.4575426,-108.6508,-0.7726909,2711.2532,0.116235726,889.2265,0.4902096,-109.94229,-0.7506433,-12.689626,-0.63308,22.426346,0.42188928,0.05752402,0.580222,-0.017107101,-0.76052105,0.7608263,0.94015086,21.229008,0.563422,3.941222,3.1501577,11.59695,1.4038852,-10.927867,-1.3703754,-1.2923188,9.121409,0.015438772,-0.0038132411,0.23835987,2.6923077,2.8292394,0.1748117,0.16717769,0.17650233,0.28714442,-25.875753
226,LRE03,30.385975,0.18727808,27.437204,30.912575,34.385628,6.9484234,186.90286,283.88687,129.2988,187.02979,1.2357875,0.80295765,0.3264405,1.0023822,1.980581,1.6541405,25.01839,14.468814,26.375832,20.675974,0.71211123,1.1125916,13.158127,0.7947755,2.0682607,6.379074,13.218267,1.0608561,-1.7261714,-9.484368,0.039491612,1.86635,1.4335432,0.5954422,2.0171187,2.1486473,4.1181393,3.1795213,12.220288,0.71539336,745.0211,0.4272658,999.2782,0.32300138,-58.94464,-1.3617259,1815.5486,0.19828078,728.30835,0.37382093,-56.103676,-1.32818,2814.4043,0.11835707,695.08044,0.2984134,-56.431618,-1.3169924,-6.931023,-0.83113354,13.471148,0.50805414,0.06396821,0.6032261,-0.013327516,-1.0061781,0.8461254,0.97614825,15.571501,0.6026706,0.11821829,112.24593,14.301552,1.0212909,-4.23873,-4.0168767,-4.9194202,12.951794,0.015069621,-0.0050319987,0.26901042,3.0172172,2.722674,0.2725261,0.33611956,0.09289544,0.12145751,-24.800291
227,UCA11,33.813847,0.26880148,27.375969,32.16712,38.2345,10.858532,582.11865,985.4461,215.1118,373.43808,1.3781558,0.8372175,0.24207577,1.1169654,2.418001,2.1759253,27.996382,17.05035,19.981476,11.906616,1.4928179,1.078679,17.444319,1.3683431,6.2230396,3.3331678,6.46433,3.1837523,-4.192718,-4.6235557,0.063125245,1.570711,1.515572,0.674792,3.0757203,1.7428203,6.071804,2.0311666,21.997293,0.8580165,627.6401,0.4993206,1170.5035,0.26850381,-75.59016,-1.1842719,1670.4766,0.22227584,918.6482,0.35773975,-73.01919,-1.0996096,2711.997,0.13291344,829.78644,0.39397702,-75.36559,-1.0334609,-10.947955,-1.4288766,21.636208,0.72908473,0.08554859,0.3884566,-0.020926692,-1.1135869,1.9603109,0.8489306,23.972717,0.98464656,5.3834114,3.9005506,8.923683,2.416125,-5.1454196,-3.9929962,-0.19558723,9.298123,0.07913701,-0.0014185014,0.40920877,3.9944508,2.7814724,0.24247402,0.23607406,0.11560914,0.15394554,-18.025146
